HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,HC,AC,HY,HR,AY,AR,B365H,B365A,B365D,B365>2.5,B365<2.5,Date,Time,HomeTeamID,AwayTeamID,HomeGoalsLast3,GoalDiff,FTR_Encoded,DaysSinceHomeLast,DaysSinceAwayLast,B365H_Prob,B365D_Prob,B365A_Prob,AwayGoalsLast3,HomeAttackForm,HomeDefenceForm,AwayAttackForm,AwayDefenceForm,HomeNetForm,AwayNetForm
Aston Villa,Arsenal,0,1,A,8,1,10,3,6,5,3,0,3,0,3.0,2.4,3.3,1.92,1.98,2022-03-19,12:30,1,0,2.3333333333333335,-1,-1,14.0,13.0,0.3333333333333333,0.30303030303030304,0.4166666666666667,3.0,2.3333333333333335,1.3333333333333333,3.0,0.6666666666666666,1.0000000000000002,2.3333333333333335
Leicester,Brentford,2,1,H,12,4,15,6,2,5,1,0,2,0,2.15,3.4,3.4,1.91,1.99,2022-03-20,14:00,12,3,1.3333333333333333,1,1,15.0,15.0,0.46511627906976744,0.29411764705882354,0.29411764705882354,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.33333333333333326,-0.3333333333333335
Tottenham,West Ham,3,1,H,17,4,6,1,5,3,0,0,1,0,1.72,4.75,3.8,1.72,2.1,2022-03-20,16:30,23,25,2.3333333333333335,2,1,13.0,15.0,0.5813953488372093,0.2631578947368421,0.21052631578947367,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666667,-0.6666666666666666
Burnley,Man City,0,2,A,3,1,18,6,1,8,1,0,0,0,15.0,1.2,6.5,1.57,2.37,2022-04-02,15:00,5,15,0.3333333333333333,-2,-1,28.0,19.0,0.06666666666666667,0.15384615384615385,0.8333333333333334,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.0,-1.6666666666666667,1.6666666666666667
Chelsea,Brentford,1,4,A,21,8,17,6,12,7,0,0,0,0,1.33,10.0,5.0,1.91,1.99,2022-04-02,15:00,6,3,1.6666666666666667,-3,-1,20.0,13.0,0.7518796992481203,0.2,0.1,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.0
Brighton,Norwich,0,0,D,31,4,6,0,11,2,1,0,1,0,1.5,7.0,4.0,2.0,1.8,2022-04-02,15:00,4,18,0.0,0,0,17.0,20.0,0.6666666666666666,0.25,0.14285714285714285,0.6666666666666666,0.0,2.0,0.6666666666666666,2.3333333333333335,-2.0,-1.666666666666667
Man United,Leicester,1,1,D,11,5,11,3,6,5,2,0,2,0,1.5,6.0,4.5,1.57,2.37,2022-04-02,17:30,16,12,1.6666666666666667,0,0,21.0,20.0,0.6666666666666666,0.2222222222222222,0.16666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.0,-0.33333333333333326
Wolves,Aston Villa,2,1,H,11,5,15,5,4,9,4,0,3,0,3.0,2.55,3.1,2.37,1.57,2022-04-02,15:00,26,1,2.0,1,1,15.0,20.0,0.3333333333333333,0.3225806451612903,0.3921568627450981,2.0,2.0,1.6666666666666667,2.0,0.6666666666666666,0.33333333333333326,1.3333333333333335
Liverpool,Watford,2,0,H,20,3,5,2,9,3,1,0,1,0,1.12,17.0,9.5,1.36,3.2,2022-04-02,12:30,13,24,3.3333333333333335,2,1,28.0,20.0,0.8928571428571428,0.10526315789473684,0.058823529411764705,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,-1.0
Leeds,Southampton,1,1,D,12,3,14,6,4,7,1,0,1,0,2.37,2.75,3.75,1.61,2.3,2022-04-02,15:00,11,21,0.6666666666666666,0,0,20.0,28.0,0.42194092827004215,0.26666666666666666,0.36363636363636365,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.3333333333333335,-2.0,-1.0000000000000002
West Ham,Everton,2,1,H,11,5,13,2,2,4,1,0,1,1,1.75,4.5,3.8,2.0,1.9,2022-04-03,14:00,25,8,1.3333333333333333,1,1,21.0,27.0,0.5714285714285714,0.2631578947368421,0.2222222222222222,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,-3.0
Tottenham,Newcastle,5,1,H,19,6,8,1,2,3,2,0,3,0,1.5,6.5,4.33,1.8,2.0,2022-04-03,16:30,23,17,2.6666666666666665,4,1,14.0,17.0,0.6666666666666666,0.23094688221709006,0.15384615384615385,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,1.0,1.6666666666666665,-0.33333333333333337
Crystal Palace,Arsenal,3,0,H,6,5,12,3,0,2,0,0,2,0,4.0,1.95,3.4,2.1,1.72,2022-04-04,20:00,7,0,0.3333333333333333,3,1,21.0,16.0,0.25,0.29411764705882354,0.5128205128205129,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,-0.3333333333333333,1.0
Burnley,Everton,3,2,H,13,4,16,4,9,6,2,0,2,0,2.62,2.87,3.1,2.2,1.66,2022-04-06,19:30,5,8,0.0,1,1,4.0,3.0,0.38167938931297707,0.3225806451612903,0.3484320557491289,0.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,3.0,-2.6666666666666665,-2.6666666666666665
Newcastle,Wolves,1,0,H,12,4,5,2,1,2,1,0,1,0,2.25,3.4,3.1,2.37,1.57,2022-04-08,20:00,17,26,2.0,1,1,34.0,26.0,0.4444444444444444,0.3225806451612903,0.29411764705882354,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333335,-0.33333333333333337
Everton,Man United,1,0,H,7,3,12,4,5,7,2,0,2,0,4.6,1.75,3.75,1.85,2.05,2022-04-09,12:30,8,16,0.3333333333333333,1,1,23.0,34.0,0.2173913043478261,0.26666666666666666,0.5714285714285714,2.0,0.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,-0.3333333333333333,-0.3333333333333335
Watford,Leeds,0,3,A,8,1,10,5,3,8,2,0,0,0,2.7,2.55,3.4,1.72,2.1,2022-04-09,15:00,24,11,1.0,-3,-1,34.0,22.0,0.37037037037037035,0.29411764705882354,0.3921568627450981,1.0,1.0,3.0,1.0,3.0,-2.0,-2.0
Southampton,Chelsea,0,6,A,4,1,24,14,3,3,1,0,0,0,3.8,1.95,3.6,1.95,1.95,2022-04-09,15:00,21,6,1.3333333333333333,-6,-1,27.0,30.0,0.2631578947368421,0.2777777777777778,0.5128205128205129,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,2.333333333333333
Arsenal,Brighton,1,2,A,20,4,8,3,11,2,3,0,4,0,1.61,5.75,3.8,2.04,1.86,2022-04-09,15:00,0,4,1.3333333333333333,-1,-1,24.0,35.0,0.6211180124223602,0.2631578947368421,0.17391304347826086,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,0.33333333333333326,-0.33333333333333326
Aston Villa,Tottenham,0,4,A,9,8,11,5,9,3,2,0,3,0,3.2,2.25,3.4,1.86,2.04,2022-04-09,17:30,1,23,1.3333333333333333,-4,-1,21.0,24.0,0.3125,0.29411764705882354,0.4444444444444444,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666665
Norwich,Burnley,2,0,H,17,6,18,4,6,7,1,0,1,0,2.87,2.55,3.2,2.3,1.61,2022-04-10,14:00,18,5,0.6666666666666666,2,1,31.0,29.0,0.3484320557491289,0.3125,0.3921568627450981,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.0,-2.666666666666667,0.33333333333333326
Man City,Liverpool,2,2,D,11,5,6,4,4,1,1,0,4,0,2.0,3.5,3.75,1.72,2.1,2022-04-10,16:30,15,13,2.6666666666666665,0,0,35.0,25.0,0.5,0.26666666666666666,0.2857142857142857,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,1.6666666666666667
Brentford,West Ham,2,0,H,15,7,5,1,4,6,0,0,1,0,2.62,2.62,3.3,2.1,1.72,2022-04-10,14:00,3,25,0.6666666666666666,2,1,29.0,21.0,0.38167938931297707,0.30303030303030304,0.38167938931297707,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,-1.0
Leicester,Crystal Palace,2,1,H,12,3,11,3,3,4,1,0,1,0,2.37,2.9,3.3,1.99,1.91,2022-04-10,14:00,12,7,1.6666666666666667,1,1,21.0,36.0,0.42194092827004215,0.30303030303030304,0.3448275862068966,2.0,1.6666666666666667,1.0,2.0,0.3333333333333333,0.6666666666666667,1.6666666666666667
Man United,Norwich,3,2,H,20,9,15,4,6,7,0,0,0,0,1.25,10.0,6.5,1.5,2.62,2022-04-16,15:00,16,18,1.3333333333333333,1,1,14.0,14.0,0.8,0.15384615384615385,0.1,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.33333333333333326,-1.0
Watford,Brentford,1,2,A,17,4,16,5,6,5,2,0,1,0,2.7,2.55,3.3,2.1,1.72,2022-04-16,15:00,24,3,1.0,-1,-1,7.0,14.0,0.37037037037037035,0.30303030303030304,0.3921568627450981,2.6666666666666665,1.0,3.3333333333333335,2.6666666666666665,1.3333333333333333,-2.3333333333333335,1.3333333333333333
Tottenham,Brighton,0,1,A,5,0,12,5,4,4,3,0,3,0,1.53,6.5,4.0,1.9,2.0,2022-04-16,12:30,23,4,4.333333333333333,-1,-1,13.0,7.0,0.6535947712418301,0.25,0.15384615384615385,1.0,4.333333333333333,0.6666666666666666,1.0,1.6666666666666667,3.6666666666666665,-0.6666666666666667
Southampton,Arsenal,1,0,H,9,3,23,6,6,8,2,0,1,0,3.8,1.95,3.6,1.9,2.0,2022-04-16,15:00,21,0,0.6666666666666666,1,1,7.0,12.0,0.2631578947368421,0.2777777777777778,0.5128205128205129,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.3333333333333333,1.6666666666666667,-2.666666666666667,-0.3333333333333335
Newcastle,Leicester,2,1,H,16,7,8,2,3,5,2,0,2,0,2.2,3.3,3.4,1.99,1.91,2022-04-17,14:15,17,12,1.3333333333333333,1,1,9.0,15.0,0.45454545454545453,0.29411764705882354,0.30303030303030304,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0
West Ham,Burnley,1,1,D,21,8,9,1,13,4,2,0,2,0,1.7,5.0,3.8,1.95,1.95,2022-04-17,14:15,25,5,1.6666666666666667,0,0,14.0,7.0,0.5882352941176471,0.2631578947368421,0.2,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,-1.3333333333333335
Liverpool,Man United,4,0,H,14,5,2,1,10,2,1,0,2,0,1.4,7.0,5.0,1.5,2.62,2022-04-19,20:00,13,16,3.0,4,1,17.0,10.0,0.7142857142857143,0.2,0.14285714285714285,1.6666666666666667,3.0,0.0,1.6666666666666667,2.3333333333333335,3.0,-0.6666666666666667
Man City,Brighton,3,0,H,17,5,2,1,7,4,0,0,3,0,1.16,17.0,7.0,1.61,2.3,2022-04-20,20:00,15,4,2.6666666666666665,3,1,10.0,4.0,0.8620689655172414,0.14285714285714285,0.058823529411764705,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,1.0,0.6666666666666665,0.33333333333333326
Chelsea,Arsenal,2,4,A,11,2,14,4,6,1,3,0,1,0,1.83,4.33,3.6,2.1,1.8,2022-04-20,19:45,6,0,1.3333333333333333,-2,-1,18.0,4.0,0.5464480874316939,0.2777777777777778,0.23094688221709006,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,-1.0
Newcastle,Crystal Palace,1,0,H,13,4,10,2,2,5,1,0,1,0,2.25,3.25,3.4,2.2,1.66,2022-04-20,19:45,17,7,1.6666666666666667,1,1,3.0,10.0,0.4444444444444444,0.29411764705882354,0.3076923076923077,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.0,1.3333333333333335
Everton,Leicester,1,1,D,13,3,11,3,5,4,3,0,1,0,2.25,3.25,3.4,1.92,1.98,2022-04-20,19:45,8,12,0.6666666666666666,0,0,11.0,3.0,0.4444444444444444,0.29411764705882354,0.3076923076923077,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,-1.0
Burnley,Southampton,2,0,H,16,6,11,3,10,10,2,0,2,0,2.75,2.62,3.25,1.98,1.92,2022-04-21,19:45,5,21,1.0,2,1,15.0,19.0,0.36363636363636365,0.3076923076923077,0.38167938931297707,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,2.0,-1.6666666666666665,-1.3333333333333335
Brentford,Tottenham,0,0,D,15,2,9,0,12,8,2,0,1,0,4.33,1.85,3.5,1.89,2.01,2022-04-23,17:30,3,23,1.3333333333333333,0,0,13.0,14.0,0.23094688221709006,0.2857142857142857,0.5405405405405405,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666665
Norwich,Newcastle,0,3,A,5,2,13,7,2,3,0,0,2,0,3.5,2.15,3.3,1.98,1.92,2022-04-23,15:00,18,17,1.3333333333333333,-3,-1,13.0,20.0,0.2857142857142857,0.30303030303030304,0.46511627906976744,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,-0.6666666666666667,-2.0
Leicester,Aston Villa,0,0,D,5,2,11,3,7,6,3,0,2,0,2.8,2.5,3.4,1.85,2.05,2022-04-23,15:00,12,1,1.6666666666666667,0,0,13.0,21.0,0.35714285714285715,0.29411764705882354,0.4,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333335
Arsenal,Man United,3,1,H,14,7,14,5,1,7,3,0,4,0,2.05,3.5,3.5,1.81,2.09,2022-04-23,12:30,0,16,1.0,2,1,14.0,4.0,0.48780487804878053,0.2857142857142857,0.2857142857142857,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,3.0,-0.33333333333333326,-2.6666666666666665
Man City,Watford,5,1,H,21,8,5,2,11,4,1,0,0,0,1.1,26.0,10.0,1.36,3.2,2022-04-23,15:00,15,24,3.0,4,1,3.0,21.0,0.9090909090909091,0.1,0.038461538461538464,0.6666666666666666,3.0,1.0,0.6666666666666666,2.3333333333333335,2.0,-1.666666666666667
Chelsea,West Ham,1,0,H,26,5,6,2,3,1,1,0,0,1,1.5,6.5,4.33,1.83,2.07,2022-04-24,14:00,6,25,1.3333333333333333,1,1,4.0,14.0,0.6666666666666666,0.23094688221709006,0.15384615384615385,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.0,-1.3333333333333333,-1.6666666666666667
Burnley,Wolves,1,0,H,14,5,10,4,3,6,3,0,1,0,2.7,2.87,3.0,2.37,1.57,2022-04-24,14:00,5,26,1.6666666666666667,1,1,3.0,16.0,0.37037037037037035,0.3333333333333333,0.3484320557491289,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333335,-0.3333333333333333
Brighton,Southampton,2,2,D,8,5,18,5,6,6,1,0,0,0,2.1,3.6,3.4,2.02,1.88,2022-04-24,14:00,4,21,0.0,0,0,22.0,3.0,0.47619047619047616,0.29411764705882354,0.2777777777777778,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,-1.3333333333333333,-2.0
Liverpool,Everton,2,0,H,18,4,9,1,13,1,2,0,5,0,1.18,15.0,7.0,1.44,2.75,2022-04-24,16:30,13,8,2.3333333333333335,2,1,5.0,18.0,0.8474576271186441,0.14285714285714285,0.06666666666666667,1.0,2.3333333333333335,0.0,1.0,3.3333333333333335,2.3333333333333335,-2.3333333333333335
Crystal Palace,Leeds,0,0,D,17,7,9,2,6,3,2,0,2,0,2.05,3.5,3.5,1.88,2.02,2022-04-25,20:00,7,11,1.3333333333333333,0,0,21.0,16.0,0.48780487804878053,0.2857142857142857,0.2857142857142857,2.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0
Man United,Chelsea,1,1,D,6,3,21,6,2,9,0,0,1,0,3.2,2.25,3.4,1.86,2.04,2022-04-28,19:45,16,6,2.3333333333333335,0,0,12.0,19.0,0.3125,0.29411764705882354,0.4444444444444444,4.333333333333333,2.3333333333333335,1.6666666666666667,4.333333333333333,0.3333333333333333,0.6666666666666667,3.9999999999999996
Watford,Burnley,1,2,A,13,1,17,6,5,6,1,0,2,0,2.6,2.75,3.3,2.1,1.72,2022-04-30,15:00,24,5,1.0,-1,-1,14.0,13.0,0.3846153846153846,0.30303030303030304,0.36363636363636365,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,-1.6666666666666665,-1.3333333333333335
Aston Villa,Norwich,2,0,H,21,6,9,3,2,3,4,0,1,0,1.4,9.0,4.5,1.66,2.2,2022-04-30,15:00,1,18,1.3333333333333333,2,1,21.0,14.0,0.7142857142857143,0.2222222222222222,0.1111111111111111,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,-0.3333333333333335,-0.6666666666666667
Leeds,Man City,0,4,A,7,2,19,6,3,6,1,0,2,0,8.5,1.3,6.0,1.5,2.62,2022-04-30,17:30,11,15,1.0,-4,-1,28.0,28.0,0.11764705882352941,0.16666666666666666,0.7692307692307692,1.0,1.0,1.6666666666666667,1.0,0.0,-0.6666666666666667,1.0
Wolves,Brighton,0,3,A,11,1,17,9,7,3,2,0,1,0,2.7,2.75,3.2,2.5,1.53,2022-04-30,15:00,26,4,2.6666666666666665,-3,-1,28.0,10.0,0.37037037037037035,0.3125,0.36363636363636365,1.0,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,-0.33333333333333326
Newcastle,Liverpool,0,1,A,4,2,24,10,0,6,1,0,3,0,8.5,1.36,5.0,1.66,2.2,2022-04-30,12:30,17,13,1.3333333333333333,-1,-1,10.0,20.0,0.11764705882352941,0.2,0.7352941176470588,2.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333335
Southampton,Crystal Palace,1,2,A,8,3,14,5,6,7,1,0,3,0,2.4,3.1,3.3,2.03,1.87,2022-04-30,15:00,21,7,0.6666666666666666,-1,-1,14.0,10.0,0.4166666666666667,0.30303030303030304,0.3225806451612903,1.0,0.6666666666666666,2.6666666666666665,1.0,1.0,-2.0,0.0
Tottenham,Leicester,3,1,H,13,7,6,2,7,3,2,0,3,0,1.44,7.0,4.75,1.57,2.37,2022-05-01,14:00,23,12,2.6666666666666665,2,1,15.0,11.0,0.6944444444444444,0.21052631578947367,0.14285714285714285,1.0,2.6666666666666665,1.0,1.0,1.3333333333333333,1.6666666666666665,-0.33333333333333326
Everton,Chelsea,1,0,H,9,4,17,5,3,8,3,0,5,0,5.0,1.75,3.6,2.02,1.88,2022-05-01,14:00,8,6,1.0,1,1,11.0,3.0,0.2,0.2777777777777778,0.5714285714285714,3.3333333333333335,1.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666667,2.666666666666667
West Ham,Arsenal,1,2,A,8,3,13,7,3,7,2,0,2,0,4.33,1.8,3.8,1.89,2.01,2022-05-01,16:30,25,0,1.6666666666666667,-1,-1,14.0,11.0,0.23094688221709006,0.2631578947368421,0.5555555555555556,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.0,0.6666666666666667,-0.6666666666666667
Man United,Brentford,3,0,H,9,5,12,4,3,8,1,0,0,0,1.72,4.5,4.0,1.72,2.1,2022-05-02,20:00,16,3,1.6666666666666667,3,1,4.0,16.0,0.5813953488372093,0.25,0.2222222222222222,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333335,1.0000000000000002
Crystal Palace,Watford,1,0,H,15,7,6,1,8,5,2,0,1,1,1.65,5.0,4.0,1.99,1.91,2022-05-07,15:00,7,24,1.0,1,1,12.0,14.0,0.6060606060606061,0.25,0.2,1.0,1.0,0.0,1.0,2.6666666666666665,1.0,-1.6666666666666665
Burnley,Aston Villa,1,3,A,14,6,12,7,4,5,1,0,2,0,3.0,2.4,3.3,2.07,1.83,2022-05-07,15:00,5,1,2.0,-2,-1,13.0,14.0,0.3333333333333333,0.30303030303030304,0.4166666666666667,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333335,-0.6666666666666666
Chelsea,Wolves,2,2,D,19,6,14,4,9,3,1,0,3,0,1.33,9.5,5.0,1.93,1.97,2022-05-07,15:00,6,26,1.3333333333333333,0,0,13.0,13.0,0.7518796992481203,0.2,0.10526315789473684,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,-1.3333333333333333,-0.3333333333333333
Brighton,Man United,4,0,H,17,6,15,5,7,6,0,0,2,0,2.8,2.45,3.5,1.95,1.95,2022-05-07,17:30,4,16,0.6666666666666666,4,1,13.0,14.0,0.35714285714285715,0.2857142857142857,0.4081632653061224,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,-0.6666666666666666,-2.333333333333333
Liverpool,Tottenham,1,1,D,22,3,8,3,11,5,3,0,2,0,1.4,7.0,5.0,1.53,2.5,2022-05-07,19:45,13,23,2.6666666666666665,0,0,13.0,14.0,0.7142857142857143,0.2,0.14285714285714285,2.0,2.6666666666666665,0.0,2.0,0.0,2.6666666666666665,2.0
Brentford,Southampton,3,0,H,18,5,19,4,4,7,0,0,1,0,2.15,3.3,3.5,1.95,1.95,2022-05-07,15:00,3,21,1.3333333333333333,3,1,14.0,13.0,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0,1.3333333333333333,0.0,1.0,1.6666666666666667,1.3333333333333333,-0.6666666666666667
Man City,Newcastle,5,0,H,21,9,7,3,8,2,1,0,3,0,1.16,17.0,7.0,1.5,2.62,2022-05-08,16:30,15,17,3.3333333333333335,5,1,15.0,15.0,0.8620689655172414,0.14285714285714285,0.058823529411764705,1.3333333333333333,3.3333333333333335,1.0,1.3333333333333333,2.0,2.3333333333333335,-0.6666666666666667
Arsenal,Leeds,2,1,H,19,9,3,2,8,2,2,0,2,1,1.45,7.0,4.5,1.61,2.3,2022-05-08,14:00,0,11,1.3333333333333333,1,1,15.0,13.0,0.6896551724137931,0.2222222222222222,0.14285714285714285,2.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,-0.3333333333333335,1.3333333333333335
Leicester,Everton,1,2,A,16,9,10,4,6,1,3,0,0,0,2.6,2.75,3.3,2.01,1.89,2022-05-08,14:00,12,8,1.3333333333333333,-1,-1,15.0,14.0,0.3846153846153846,0.30303030303030304,0.36363636363636365,1.0,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,-1.3333333333333335
Norwich,West Ham,0,4,A,8,2,13,5,9,5,1,0,1,0,4.5,1.75,3.8,1.85,2.05,2022-05-08,14:00,18,25,1.0,-4,-1,15.0,14.0,0.2222222222222222,0.2631578947368421,0.5714285714285714,0.3333333333333333,1.0,2.0,0.3333333333333333,2.0,-1.0,-1.6666666666666667
Aston Villa,Liverpool,1,2,A,9,4,17,6,2,3,0,0,0,0,7.5,1.4,4.75,1.61,2.3,2022-05-10,20:00,1,13,0.6666666666666666,-1,-1,10.0,10.0,0.13333333333333333,0.21052631578947367,0.7142857142857143,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,-1.0,1.0
Leicester,Norwich,3,0,H,20,8,9,5,10,2,0,0,0,0,1.44,7.0,4.75,1.61,2.3,2022-05-11,19:45,12,18,1.0,3,1,3.0,11.0,0.6944444444444444,0.21052631578947367,0.14285714285714285,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,0.0,-1.0
Leeds,Chelsea,0,3,A,5,0,17,4,1,5,1,1,0,0,4.75,1.65,4.2,1.61,2.3,2022-05-11,19:30,11,6,1.0,-3,-1,11.0,10.0,0.21052631578947367,0.23809523809523808,0.6060606060606061,2.3333333333333335,1.0,2.0,2.3333333333333335,0.6666666666666666,-1.0,1.666666666666667
Watford,Everton,0,0,D,6,0,16,5,1,13,1,0,2,0,4.2,1.83,3.6,1.94,1.96,2022-05-11,19:45,24,8,0.6666666666666666,0,0,11.0,3.0,0.23809523809523808,0.2777777777777778,0.5464480874316939,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,-1.666666666666667,-0.6666666666666667
Wolves,Man City,1,5,A,7,3,16,5,6,2,0,0,1,0,11.0,1.25,6.0,1.66,2.2,2022-05-11,20:15,26,15,1.3333333333333333,-4,-1,11.0,11.0,0.09090909090909091,0.16666666666666666,0.8,2.0,1.3333333333333333,2.3333333333333335,2.0,0.0,-1.0000000000000002,2.0
Tottenham,Arsenal,3,0,H,16,6,8,4,2,2,1,0,3,1,2.05,3.5,3.75,1.8,2.0,2022-05-12,19:45,23,0,2.6666666666666665,3,1,11.0,11.0,0.48780487804878053,0.26666666666666666,0.2857142857142857,2.0,2.6666666666666665,1.0,2.0,1.3333333333333333,1.6666666666666665,0.6666666666666667
West Ham,Man City,2,2,D,6,2,31,8,4,9,3,0,1,0,7.5,1.4,5.0,1.53,2.5,2022-05-15,14:00,25,15,1.3333333333333333,0,0,14.0,4.0,0.13333333333333333,0.2,0.7142857142857143,3.6666666666666665,1.3333333333333333,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.0,3.333333333333333
Wolves,Norwich,1,1,D,17,4,11,2,5,3,0,0,3,0,1.45,6.5,4.75,1.86,2.04,2022-05-15,14:00,26,18,1.0,0,0,4.0,4.0,0.6896551724137931,0.21052631578947367,0.15384615384615385,0.6666666666666666,1.0,3.0,0.6666666666666666,2.6666666666666665,-2.0,-2.0
Tottenham,Burnley,1,0,H,21,8,8,1,8,2,3,0,2,0,1.33,9.0,5.25,1.57,2.37,2022-05-15,12:00,23,5,2.0,1,1,3.0,15.0,0.7518796992481203,0.19047619047619047,0.1111111111111111,1.0,2.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333335,-0.33333333333333326
Everton,Brentford,2,3,A,10,5,18,7,5,2,0,2,3,0,2.05,3.5,3.6,2.03,1.87,2022-05-15,16:30,8,3,1.0,-1,-1,14.0,13.0,0.48780487804878053,0.2777777777777778,0.2857142857142857,2.0,1.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666667,0.33333333333333326
Leeds,Brighton,1,1,D,19,5,16,6,8,1,3,0,2,0,2.62,2.62,3.5,1.84,2.06,2022-05-15,14:00,11,4,0.3333333333333333,0,0,4.0,15.0,0.38167938931297707,0.2857142857142857,0.38167938931297707,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,-2.333333333333333,0.33333333333333326
Aston Villa,Crystal Palace,1,1,D,13,4,16,4,1,5,1,0,3,0,2.0,3.75,3.5,1.93,1.97,2022-05-15,14:00,1,7,1.0,0,0,5.0,15.0,0.5,0.2857142857142857,0.26666666666666666,1.0,1.0,2.0,1.0,1.3333333333333333,-1.0,-0.33333333333333326
Watford,Leicester,1,5,A,13,5,13,7,7,3,0,0,1,0,3.8,1.95,3.5,1.72,2.1,2022-05-15,14:00,24,12,0.6666666666666666,-4,-1,4.0,14.0,0.2631578947368421,0.2857142857142857,0.5128205128205129,1.0,0.6666666666666666,1.3333333333333333,1.0,2.0,-0.6666666666666666,-1.0
Newcastle,Arsenal,2,0,H,16,4,11,2,12,8,0,0,3,0,4.33,1.83,3.6,1.9,2.0,2022-05-16,20:00,17,0,1.0,2,1,16.0,4.0,0.23094688221709006,0.2777777777777778,0.5464480874316939,2.0,1.0,0.6666666666666666,2.0,2.0,0.33333333333333337,0.0
